,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5320,Lower Mount Royal,51.036645,-114.0871388,Jelly Modern Doughnuts,51.039970232355834,-114.08168281429425,Donut Shop
5321,Lower Mount Royal,51.036645,-114.0871388,Reid's,51.03827642860439,-114.0775663436521,Gift Shop
5322,Lower Mount Royal,51.036645,-114.0871388,The Camera Store,51.04308032987257,-114.07945096492767,Camera Store
5323,Lower Mount Royal,51.036645,-114.0871388,Heritage Posters and Music,51.04349203053323,-114.09490581202826,Record Shop
5324,Lower Mount Royal,51.036645,-114.0871388,Lorenzo's Pizzeria,51.037729806331086,-114.0723995285873,Pizza Place
5325,Lower Mount Royal,51.036645,-114.0871388,Yann Haute Patisserie,51.03224624768667,-114.07067060845887,Bakery
5326,Lower Mount Royal,51.036645,-114.0871388,Bumpy's Cafe,51.04321192371844,-114.08118788735817,Coffee Shop
5327,Lower Mount Royal,51.036645,-114.0871388,Last Best Brewing And Distilling,51.042564,-114.074624,Brewery
5328,Lower Mount Royal,51.036645,-114.0871388,Famoso Neapolitan Pizzeria,51.032322969365865,-114.07175037690116,Pizza Place
5329,Lower Mount Royal,51.036645,-114.0871388,The Glencoe Club,51.028676173377974,-114.08062574473178,Athletics & Sports
5330,Lower Mount Royal,51.036645,-114.0871388,Heaven Artisan GF Cuisine,51.03772,-114.08513,Gluten-free Restaurant
5331,Lower Mount Royal,51.036645,-114.0871388,Mercato Italian Restaurant,51.03249987915204,-114.07148339563462,Italian Restaurant
5332,Lower Mount Royal,51.036645,-114.0871388,Calgary Co-op,51.04343920882067,-114.08803611327836,Grocery Store
5333,Lower Mount Royal,51.036645,-114.0871388,Kalamata Grocery,51.03940743942703,-114.08912946314987,Grocery Store
5334,Lower Mount Royal,51.036645,-114.0871388,Analog Coffee,51.03797538328347,-114.07927144867843,Café
5335,Lower Mount Royal,51.036645,-114.0871388,Monki Breakfastclub & Bistro,51.044118596282296,-114.09151144121125,Breakfast Spot
5336,Lower Mount Royal,51.036645,-114.0871388,Yoga Passage,51.04279854859828,-114.07312289866591,Yoga Studio
5337,Lower Mount Royal,51.036645,-114.0871388,Betty Lou's Library,51.037978,-114.082527,Speakeasy
5338,Lower Mount Royal,51.036645,-114.0871388,Ricardo's,51.038222306737445,-114.07436908430073,Lounge
5339,Lower Mount Royal,51.036645,-114.0871388,Pigeonhole,51.0378861698264,-114.06888391158817,Restaurant
5340,Lower Mount Royal,51.036645,-114.0871388,One Cycle Spin Studio,51.0336210120375,-114.07156802876804,Gym / Fitness Center
5341,Lower Mount Royal,51.036645,-114.0871388,Los Chilitos Taco and Tequila House,51.03765720292827,-114.0922410428217,Mexican Restaurant
5342,Lower Mount Royal,51.036645,-114.0871388,Elbow River Pathway,51.02997698616313,-114.07132402902216,Trail
5343,Lower Mount Royal,51.036645,-114.0871388,Golden Bell Saigon,51.03800058440614,-114.08759232294967,Vietnamese Restaurant
5344,Lower Mount Royal,51.036645,-114.0871388,Fair's Fair Books,51.037975233320246,-114.09478078142018,Bookstore
5345,Lower Mount Royal,51.036645,-114.0871388,Milk Tiger Lounge,51.03935690525482,-114.07140259964393,Lounge
5346,Lower Mount Royal,51.036645,-114.0871388,Rodney's Oyster House,51.04341193480688,-114.07121126940686,Seafood Restaurant
5347,Lower Mount Royal,51.036645,-114.0871388,Thai Tai,51.03778143706992,-114.07543565527166,Vietnamese Restaurant
5348,Lower Mount Royal,51.036645,-114.0871388,Philosafy,51.037953,-114.075719,Café
5349,Lower Mount Royal,51.036645,-114.0871388,Shelf Life Books,51.04073708048999,-114.07152629743902,Bookstore
5350,Lower Mount Royal,51.036645,-114.0871388,Model Milk,51.03805509075674,-114.06912685498129,Southern / Soul Food Restaurant
5351,Lower Mount Royal,51.036645,-114.0871388,Earl's Tin Palace,51.03145474244116,-114.0717054187612,American Restaurant
5352,Lower Mount Royal,51.036645,-114.0871388,Native Tongues,51.0413854,-114.0675588,Mexican Restaurant
5353,Lower Mount Royal,51.036645,-114.0871388,Community Natural Foods - 10th Avenue Market,51.044335099502014,-114.0918216038969,Grocery Store
5354,Lower Mount Royal,51.036645,-114.0871388,Singapore Sam's,51.04263399821949,-114.07346633877287,Chinese Restaurant
5355,Lower Mount Royal,51.036645,-114.0871388,Central Memorial Park,51.04128106205603,-114.0704790180851,Park
5356,Lower Mount Royal,51.036645,-114.0871388,Vin Room,51.03185551438538,-114.07143145244997,Wine Bar
5357,Lower Mount Royal,51.036645,-114.0871388,Craft Beer Market,51.04339481702641,-114.07050119133118,Pub
5358,Lower Mount Royal,51.036645,-114.0871388,Gyu-Kaku Japanese BBQ,51.04793375888661,-114.07610976489984,Japanese Restaurant
5359,Lower Mount Royal,51.036645,-114.0871388,Cactus Club Cafe,51.04596611898667,-114.07016605249063,Restaurant
5360,Lower Mount Royal,51.036645,-114.0871388,Ten Foot Henry,51.041052116282586,-114.06592831333805,Restaurant
5361,Lower Mount Royal,51.036645,-114.0871388,Thai Sa-On,51.04335238671718,-114.07102596843436,Thai Restaurant
5362,Lower Mount Royal,51.036645,-114.0871388,Vintage Chophouse and Tavern,51.04263667535806,-114.0682863470766,Steakhouse
5363,Lower Mount Royal,51.036645,-114.0871388,JINYA Ramen Bar,51.03699794339968,-114.07077575912972,Ramen Restaurant
5364,Lower Mount Royal,51.036645,-114.0871388,The Living Room,51.03805779345215,-114.07246555294806,Cocktail Bar
5365,Lower Mount Royal,51.036645,-114.0871388,Menchie's,51.037948,-114.075292,Frozen Yogurt Shop
5366,Lower Mount Royal,51.036645,-114.0871388,National Beer Hall,51.03790509900583,-114.07414428444396,Bar
5367,Lower Mount Royal,51.036645,-114.0871388,Kim Anh,51.03791194463823,-114.07594933177744,Vietnamese Restaurant
5368,Lower Mount Royal,51.036645,-114.0871388,Purple Perk,51.03279921934084,-114.07151860192121,Coffee Shop
5369,Lower Mount Royal,51.036645,-114.0871388,Proof,51.04034760419392,-114.06586590665829,Cocktail Bar
5370,Lower Mount Royal,51.036645,-114.0871388,Shaw Millennium Park,51.0460179417332,-114.09073912447242,Skate Park
5371,Lower Mount Royal,51.036645,-114.0871388,Cafe Koi,51.042853896171195,-114.06556527982038,Vegetarian / Vegan Restaurant
5372,Lower Mount Royal,51.036645,-114.0871388,Co Do Vietnamese Restaurant,51.03773306783951,-114.09379974031087,Vietnamese Restaurant
5373,Lower Mount Royal,51.036645,-114.0871388,Cucina Market Bistro,51.04556591507517,-114.07248629524103,Italian Restaurant
5374,Lower Mount Royal,51.036645,-114.0871388,Memorial Park Library,51.04115510849146,-114.06899854376174,Library
5375,Lower Mount Royal,51.036645,-114.0871388,Over Easy Breakfast Co,51.033195,-114.071921,Breakfast Spot
5376,Lower Mount Royal,51.036645,-114.0871388,Buchanan's,51.05081381790359,-114.07831957639256,Steakhouse
5377,Lower Mount Royal,51.036645,-114.0871388,Galaxy Karaoke,51.04450590514641,-114.0921393188919,Karaoke Bar
5378,Lower Mount Royal,51.036645,-114.0871388,Alforno Bakery & Cafe,51.05152773239168,-114.07827055531305,Bakery
5379,Lower Mount Royal,51.036645,-114.0871388,Local 8th Avenue,51.04581980737644,-114.06858265399933,Lounge
5380,Lower Mount Royal,51.036645,-114.0871388,Suzette Brittany Bistro,51.03315677528228,-114.07154070786527,French Restaurant
5381,Lower Mount Royal,51.036645,-114.0871388,Yoga Santosha,51.036847099740754,-114.07123390739335,Yoga Studio
5382,Lower Mount Royal,51.036645,-114.0871388,Anju,51.037874544940536,-114.07149656914524,Korean Restaurant
5383,Lower Mount Royal,51.036645,-114.0871388,King of Shawarma,51.04232274283974,-114.09391278972382,Mediterranean Restaurant
5384,Lower Mount Royal,51.036645,-114.0871388,Heroes & Villains Tattoo & Piercing,51.037939894299356,-114.09651517868042,Tattoo Parlor
5385,Lower Mount Royal,51.036645,-114.0871388,Fleur de sel,51.03445778244542,-114.07156033937443,French Restaurant
5386,Lower Mount Royal,51.036645,-114.0871388,Divino Wine & Cheese Bistro,51.03796006760962,-114.07062627175453,Italian Restaurant
5387,Lower Mount Royal,51.036645,-114.0871388,frilly lilly Mission,51.03392857778842,-114.07162833243542,Cosmetics Shop
5388,MacEwan Glen,51.1368077,-114.114558,Nose Hill Park Edgemont Entrance,51.12665337471594,-114.13258602207203,Trail
5389,MacEwan Glen,51.1368077,-114.114558,7-Eleven,51.146788981699366,-114.10578221082687,Convenience Store
5390,MacEwan Glen,51.1368077,-114.114558,TD Canada Trust,51.14113277842014,-114.13093775510106,Bank
5391,MacEwan Glen,51.1368077,-114.114558,Tim Hortons,51.1326145,-114.0990004,Coffee Shop
5392,MacEwan Glen,51.1368077,-114.114558,Subway,51.133444886309476,-114.09885341365543,Sandwich Place
5393,MacEwan Glen,51.1368077,-114.114558,Calgary Co-op,51.14146078676516,-114.1308203300168,Grocery Store
5394,MacEwan Glen,51.1368077,-114.114558,Subway,51.14181695087201,-114.13033140082905,Sandwich Place
5395,MacEwan Glen,51.1368077,-114.114558,Dairy Queen,51.13311732820981,-114.0991222858429,Ice Cream Shop
5396,MacEwan Glen,51.1368077,-114.114558,Petro-Canada,51.128068035051854,-114.13805702062,Gas Station
5397,MacEwan Glen,51.1368077,-114.114558,Brixton Pub,51.13526365796287,-114.10830758909827,Pub
5398,MacEwan Glen,51.1368077,-114.114558,Stolo's Pizza & Sports Bar,51.13508220870149,-114.10833862531237,Sports Bar
5399,MacEwan Glen,51.1368077,-114.114558,Sandstone MacEwan Outdoor Rink,51.139790720091405,-114.10482724686736,Skating Rink
5400,MacEwan Glen,51.1368077,-114.114558,Nose Hill,51.14685143730402,-114.10795638961255,Trail
5401,MacEwan Glen,51.1368077,-114.114558,Hidden Valley Pond (Ice Skating & Walking Paths),51.14691363637632,-114.10803053555675,Park
5402,MacEwan Glen,51.1368077,-114.114558,Country Hills Blvd/14 St NW Intersection,51.14695290314192,-114.10794136467148,Intersection
5403,MacEwan Glen,51.1368077,-114.114558,Calgary Co-op,51.14092539467375,-114.13757422127482,Pharmacy
5404,MacEwan Glen,51.1368077,-114.114558,Mac's,51.128308943354796,-114.13790201537523,Convenience Store
5405,MacEwan Glen,51.1368077,-114.114558,Beddington community centre,51.13156507907995,-114.08822435422015,Playground
5406,Manchester,51.0068896,-114.0664735,Memory Express,51.00176106207499,-114.06293389148561,Electronics Store
5407,Manchester,51.0068896,-114.0664735,Annex Ale Project,51.015039,-114.062072,Brewery
5408,Manchester,51.0068896,-114.0664735,Phil & Sebastian Coffee Roaster,51.00042560750507,-114.0732895713657,Café
5409,Manchester,51.0068896,-114.0664735,Sidewalk Citizen Bakery,51.005044378182895,-114.06708344500097,Bagel Shop
5410,Manchester,51.0068896,-114.0664735,Unimarket Latin Grocery,51.00926364671583,-114.06335449089472,Grocery Store
5411,Manchester,51.0068896,-114.0664735,Prairie Dog Brewing,51.000943,-114.063366,Brewery
5412,Manchester,51.0068896,-114.0664735,Bazille,51.000802,-114.073779,Restaurant
5413,Manchester,51.0068896,-114.0664735,Long & McQuade,51.00093141171658,-114.06072393541352,Music Store
5414,Manchester,51.0068896,-114.0664735,Holy Smoke,51.01143956658666,-114.05063592171429,Restaurant
5415,Manchester,51.0068896,-114.0664735,The Dog & Duck Public House & Restaurant,51.0057401392173,-114.06831601793715,Pub
5416,Manchester,51.0068896,-114.0664735,The Saucy Bread Company,51.00003605965327,-114.07399457332703,Deli / Bodega
5417,Manchester,51.0068896,-114.0664735,Village Ice Cream,51.009683588054585,-114.08268720965626,Ice Cream Shop
5418,Manchester,51.0068896,-114.0664735,Tiffany & Co.,50.9993933,-114.0729703,Jewelry Store
5419,Manchester,51.0068896,-114.0664735,"Double Zero ""00"" Chinook",50.99997012546051,-114.07234842574333,Italian Restaurant
5420,Manchester,51.0068896,-114.0664735,Sunterra Market,51.009585436816586,-114.08202238092149,Food & Drink Shop
5421,Manchester,51.0068896,-114.0664735,Hudson's Bay,50.997073988867186,-114.07471986004643,Department Store
5422,Manchester,51.0068896,-114.0664735,Mr Sub,51.01169058105953,-114.06580123978387,Sandwich Place
5423,Manchester,51.0068896,-114.0664735,Chapters,50.995915599712276,-114.07372654763951,Bookstore
5424,Manchester,51.0068896,-114.0664735,Le la Vietnamese,50.99500332751165,-114.06360920255071,Vietnamese Restaurant
5425,Manchester,51.0068896,-114.0664735,Monogram Coffee,51.009791,-114.0816,Coffee Shop
5426,Manchester,51.0068896,-114.0664735,Chinook Centre,50.99858217877272,-114.07377148748536,Shopping Mall
5427,Manchester,51.0068896,-114.0664735,Microsoft Store,51.00040254361764,-114.0740393931525,Electronics Store
5428,Manchester,51.0068896,-114.0664735,Stanley Park,51.01717073027918,-114.07156986547295,Park
5429,Manchester,51.0068896,-114.0664735,Apple Chinook Centre,50.9978823,-114.0740046,Electronics Store
5430,Manchester,51.0068896,-114.0664735,OPA! Souvlaki,50.99798865241479,-114.07320541938397,Greek Restaurant
5431,Manchester,51.0068896,-114.0664735,Globefish Sushi,50.998823079973626,-114.0726490248049,Japanese Restaurant
5432,Manchester,51.0068896,-114.0664735,Salt & Pepper,51.0146238198717,-114.06552541729415,Mexican Restaurant
5433,Manchester,51.0068896,-114.0664735,Bolero,50.992366574675366,-114.07089722628092,Brazilian Restaurant
5434,Manchester,51.0068896,-114.0664735,Bed Bath & Beyond,50.99491767162575,-114.06863729670302,Furniture / Home Store
5435,Manchester,51.0068896,-114.0664735,Anthropologie,51.00021918603457,-114.07301634550095,Women's Store
5436,Manchester,51.0068896,-114.0664735,Golden Bell Saigon,50.99983806625875,-114.07098097230588,Vietnamese Restaurant
5437,Manchester,51.0068896,-114.0664735,The Costume Shoppe,51.0156092,-114.0490253,Costume Shop
5438,Manchester,51.0068896,-114.0664735,Alloy,51.0162252517741,-114.06004983851771,American Restaurant
5439,Manchester,51.0068896,-114.0664735,Smuggler's Inn,50.99202861339054,-114.07074226894635,Steakhouse
5440,Manchester,51.0068896,-114.0664735,JOEY Chinook,50.996225695102815,-114.07344102060205,New American Restaurant
5441,Manchester,51.0068896,-114.0664735,Victoria's Secret,50.997403182394784,-114.07364557067203,Lingerie Store
5442,Manchester,51.0068896,-114.0664735,The Keg Steakhouse + Bar - Macleod Trail,50.99059247642779,-114.07085266683572,Restaurant
5443,Manchester,51.0068896,-114.0664735,Axe Music,51.01701241781645,-114.06316313725931,Music Store
5444,Manchester,51.0068896,-114.0664735,Tango Bistro,50.99217345314099,-114.07091905803837,Tapas Restaurant
5445,Manchester,51.0068896,-114.0664735,Scotiabank Theatre Chinook,50.99552336667029,-114.07447218108734,Movie Theater
5446,Manchester,51.0068896,-114.0664735,Buffo Ristorante,50.999307678220966,-114.0745210647583,Italian Restaurant
5447,Manchester,51.0068896,-114.0664735,Laugh Shop,51.00057727419629,-114.04646809696126,Comedy Club
5448,Manchester,51.0068896,-114.0664735,Oriental Pheonix Phuong Hoang,51.001761748534776,-114.06368196909226,Vietnamese Restaurant
5449,Manchester,51.0068896,-114.0664735,Han Corea,50.99220947721239,-114.06007945122762,Korean Restaurant
5450,Manchester,51.0068896,-114.0664735,SEPHORA,50.99792771592246,-114.07386506876924,Cosmetics Shop
5451,Manchester,51.0068896,-114.0664735,Browns Socialhouse Britannia,51.00804052411855,-114.08151263874989,Restaurant
5452,Manchester,51.0068896,-114.0664735,Keith's Deli,50.99839195108449,-114.0702973966727,Deli / Bodega
5453,Manchester,51.0068896,-114.0664735,Barbeques Galore,51.002261309913635,-114.04101524865025,Furniture / Home Store
5454,Manchester,51.0068896,-114.0664735,Gaucho Brazilian Barbecue,51.00038362677558,-114.0710870234051,Brazilian Restaurant
5455,Manchester,51.0068896,-114.0664735,Community Natural Foods,50.99811798408643,-114.06619719928446,Grocery Store
5456,Manchester,51.0068896,-114.0664735,Kinjo Sushi & Grill,50.990269735405604,-114.07211192496437,Sushi Restaurant
5457,Manchester,51.0068896,-114.0664735,Coco Brooks,51.01648796339859,-114.04943605007183,Pizza Place
5458,Manchester,51.0068896,-114.0664735,A&W Canada,50.994624,-114.070657,Burger Joint
5459,Manchester,51.0068896,-114.0664735,Seoul BBQ Restaurant,51.01487803454281,-114.06462474545069,Korean BBQ Restaurant
5460,Manchester,51.0068896,-114.0664735,Discovery Hut,51.00008765485277,-114.07375584266784,Toy / Game Store
5461,Manchester,51.0068896,-114.0664735,Buddah's Veggie Restaurant,51.002327006623226,-114.07127071535899,Vegetarian / Vegan Restaurant
5462,Manchester,51.0068896,-114.0664735,DAVIDsTEA,50.99822503025419,-114.07386124134064,Tea Room
5463,Manchester,51.0068896,-114.0664735,Abercrombie & Fitch,50.999910481882914,-114.0730242635065,Clothing Store
5464,Manchester,51.0068896,-114.0664735,lululemon athletica,50.997879,-114.07401,Clothing Store
5465,Manchester,51.0068896,-114.0664735,Pho Chu The,51.01168948653136,-114.06656811572141,Vietnamese Restaurant
5466,Manchester,51.0068896,-114.0664735,Blackfoot Motorsports,51.01180094966014,-114.04624067541656,Motorcycle Shop
5467,Manchester,51.0068896,-114.0664735,Tim Hortons,51.00069884577248,-114.07235763972494,Coffee Shop
5468,Manchester,51.0068896,-114.0664735,Beauty Boutique by Shoppers Drug Mart,50.99838,-114.073436,Cosmetics Shop
5469,Manchester,51.0068896,-114.0664735,Starbucks,51.009921,-114.082675,Coffee Shop
5470,Manchester,51.0068896,-114.0664735,Value Village,51.00222186194518,-114.06441412622706,Thrift / Vintage Store
5471,Manchester,51.0068896,-114.0664735,Chinook Bowladrome,50.99607516728545,-114.07374996001279,Bowling Alley
5472,Manchester,51.0068896,-114.0664735,Phil's Restaurant,50.99391174575881,-114.08185652928982,Breakfast Spot
5473,Manchester,51.0068896,-114.0664735,Thai Express,50.997882,-114.074004,Restaurant
5474,Manchester,51.0068896,-114.0664735,Staples,50.99735125191399,-114.06820446252823,Paper / Office Supplies Store
5475,Manchester,51.0068896,-114.0664735,Cabin Brewing Company,51.021195,-114.053605,Brewery
5476,Manchester,51.0068896,-114.0664735,GYMVMT Fitness Club - Macleod Trail,51.01452337,-114.06437085,Gym
5477,Manchester,51.0068896,-114.0664735,Tim Hortons,50.9925298,-114.073311,Coffee Shop
5478,Manchester,51.0068896,-114.0664735,Urban Outfitters,50.99998293049483,-114.07302432628829,Clothing Store
5479,Manchester,51.0068896,-114.0664735,Sushi Ichiban,51.01767437538692,-114.06316678006394,Sushi Restaurant
5480,Manchester,51.0068896,-114.0664735,Second Cup,50.997937,-114.073935,Coffee Shop
5481,Manchester,51.0068896,-114.0664735,Starbucks,50.997882,-114.074004,Coffee Shop
5482,Manchester,51.0068896,-114.0664735,Fatburger & Buffalo's Express,50.989864775339896,-114.07060427116392,Burger Joint
5483,Manchester,51.0068896,-114.0664735,PetSmart,50.9969849,-114.0682895,Pet Store
5484,Manchester,51.0068896,-114.0664735,Cactus Club Cafe,50.99131169313287,-114.07083263201577,New American Restaurant
5485,Manchester,51.0068896,-114.0664735,Dairy Queen,50.99650157181214,-114.07416167920024,Ice Cream Shop
5486,Manchester,51.0068896,-114.0664735,Pasquale's,50.99291239631643,-114.070951094406,Italian Restaurant
5487,Manchester,51.0068896,-114.0664735,Tim Hortons,51.02012426724515,-114.06118666501237,Coffee Shop
5488,Manchester,51.0068896,-114.0664735,RBC Royal Bank,51.00100576912384,-114.05637927353382,Bank
5489,Manchester,51.0068896,-114.0664735,GAP,50.997219,-114.07356,Clothing Store
5490,Manchester,51.0068896,-114.0664735,Zara,50.99641843528233,-114.07404290306356,Clothing Store
